employee_number,age,tenure,turnover,hourly_rate,hours_weekly,compensation_type,job_role_area,gender,marital_status,num_companies_previously_worked,annual_professonal_dev_hrs,pay_check_method,text_message_optin,annual_salary,driving_commuter_distance,commute_distance_category
9483,32,3,Yes,28.42,40,Salary,Healthcare,Female,Married,3,18.0,Mailed Check,Yes,59113.6,37.0,"(0.051, 95.9]"
9484,57,14,No,87.7,40,Salary,Marketing,Female,Single,8,8.0,Direct Deposit,Yes,282416.0,93.0,"(0.051, 95.9]"
9485,49,20,No,58.86,40,Salary,Marketing,Female,Married,9,7.0,Mailed Check,Yes,122428.8,2.0,"(0.051, 95.9]"
9486,61,11,Yes,50.67,40,Salary,Sales,Female,Divorced,4,18.0,Mailed Check,Yes,105393.6,58.0,"(0.051, 95.9]"
9487,33,1,No,27.92,40,Salary,Healthcare,Female,Divorced,4,6.0,Mailed Check,Yes,58073.6,12.0,"(0.051, 95.9]"
9488,54,9,No,90.81,40,Salary,Marketing,Female,Married,9,10.0,Direct Deposit,Yes,288884.8,67.0,"(0.051, 95.9]"
9489,40,2,Yes,34.05,40,Salary,Marketing,Male,Single,5,7.0,Mailed Check,Yes,70824.0,2.0,"(0.051, 95.9]"
9490,54,12,No,93.59,40,Salary,Marketing,Female,Single,9,10.0,Mailed Check,Yes,334667.2,33.0,"(0.051, 95.9]"
9491,48,7,No,57.42,40,Salary,Research,Male,Single,4,11.0,Mailed Check,Yes,133433.6,24.0,"(0.051, 95.9]"
9492,38,7,No,70.03,40,Salary,Sales,Male,Divorced,6,8.0,Mailed Check,Yes,145662.4,77.0,"(0.051, 95.9]"
9493,36,2,No,31.48,40,Salary,Marketing,Female,Divorced,4,18.0,Mailed Check,Yes,65428.0,42.0,"(0.051, 95.9]"
9494,42,6,No,48.51,40,Salary,Research,Male,Married,3,25.0,Mailed Check,Yes,100900.8,77.0,"(0.051, 95.9]"
9495,52,6,No,73.14,40,Salary,Laboratory,Female,Married,2,12.0,Direct Deposit,Yes,152131.2,41.0,"(0.051, 95.9]"
9496,35,6,No,27.97,40,Salary,Sales,Male,Single,2,24.0,Direct Deposit,Yes,58177.6,86.0,"(0.051, 95.9]"
9497,61,20,No,92.56,40,Salary,Research,Female,Single,4,20.0,Mailed Check,Yes,332524.8,58.0,"(0.051, 95.9]"
9498,38,5,Yes,48.81,40,Salary,Manufacturing,Male,Divorced,4,10.0,Mailed Check,Yes,101524.8,76.0,"(0.051, 95.9]"
9499,52,19,No,67.79,40,Salary,Manufacturing,Female,Divorced,6,9.0,Mailed Check,Yes,141003.2,80.0,"(0.051, 95.9]"
9500,32,9,Yes,30.07,40,Salary,Laboratory,Male,Divorced,2,7.0,Mailed Check,Yes,62545.6,60.0,"(0.051, 95.9]"
9501,37,8,Yes,39.76,40,Salary,Sales,Female,Single,3,12.0,Mailed Check,Yes,82700.8,75.0,"(0.051, 95.9]"
9502,33,7,No,25.85,40,Salary,Marketing,Male,Divorced,3,5.0,Mailed Check,Yes,53768.0,32.0,"(0.051, 95.9]"
9503,58,20,No,47.61,40,Salary,Laboratory,Male,Divorced,1,7.0,Mailed Check,Yes,99028.8,42.0,"(0.051, 95.9]"
9504,29,7,Yes,24.89,40,Salary,Sales,Male,Divorced,1,22.0,Mailed Check,Yes,51771.2,6.0,"(0.051, 95.9]"
9505,36,3,Yes,35.68,40,Salary,Marketing,Male,Divorced,4,5.0,Mailed Check,Yes,74214.4,37.0,"(0.051, 95.9]"
9506,51,18,No,92.28,40,Salary,Manufacturing,Female,Married,6,23.0,Mailed Check,Yes,331734.4,42.0,"(0.051, 95.9]"
9507,38,4,No,31.12,40,Salary,Marketing,Female,Single,1,15.0,Mailed Check,Yes,64679.8,96.0,"(95.9, 190.8]"
9508,37,9,Yes,76.55,40,Salary,Research,Female,Single,3,22.0,Mailed Check,Yes,159224.0,39.0,"(0.051, 95.9]"
9509,27,6,Yes,21.86,40,Salary,Information Technology,Female,Divorced,3,14.0,Mailed Check,Yes,45468.8,91.0,"(0.051, 95.9]"
9510,40,5,No,26.84,40,Salary,Manufacturing,Male,Single,2,24.0,Mailed Check,Yes,55827.2,42.0,"(0.051, 95.9]"
9511,43,7,No,44.76,40,Salary,Marketing,Male,Single,8,20.0,Mailed Check,Yes,93100.8,92.0,"(0.051, 95.9]"
9512,45,10,Yes,37.69,40,Salary,Information Technology,Female,Divorced,9,7.0,Mailed Check,Yes,78395.2,99.0,"(95.9, 190.8]"
9513,44,19,No,76.74,40,Salary,Human Resources,Male,Single,4,7.0,Direct Deposit,Yes,159633.2,59.0,"(0.051, 95.9]"
9514,57,8,Yes,43.26,40,Salary,Manufacturing,Male,Married,4,15.0,Mailed Check,Yes,89980.8,42.0,"(0.051, 95.9]"
9515,35,8,Yes,27.43,40,Salary,Sales,Female,Married,4,15.0,Mailed Check,Yes,57054.4,80.0,"(0.051, 95.9]"
9516,48,15,Yes,85.62,40,Salary,Marketing,Male,Married,1,6.0,Direct Deposit,Yes,178089.6,17.0,"(0.051, 95.9]"
9517,57,8,No,71.94,40,Salary,Healthcare,Prefer Not to Answer,Married,6,20.0,Mailed Check,Yes,149635.2,92.0,"(0.051, 95.9]"
9518,31,3,No,29.58,40,Salary,Healthcare,Male,Married,2,15.0,Direct Deposit,Yes,61526.4,74.0,"(0.051, 95.9]"
9519,43,18,No,74.74,40,Salary,Research,Female,Single,9,14.0,Direct Deposit,Yes,155459.2,3.0,"(0.051, 95.9]"
9520,54,12,Yes,75.54,40,Salary,Laboratory,Female,Single,7,15.0,Mailed Check,Yes,157123.2,81.0,"(0.051, 95.9]"
9521,49,18,No,32.12,40,Salary,Marketing,Female,Divorced,8,24.0,Mailed Check,Yes,66809.6,42.0,"(0.051, 95.9]"
9522,53,14,Yes,52.43,40,Salary,Sales,Female,Single,4,18.0,Mailed Check,Yes,109054.4,56.0,"(0.051, 95.9]"
9523,54,15,Yes,35.38,40,Salary,Research,Male,Single,1,18.0,Direct Deposit,Yes,73590.4,12.0,"(0.051, 95.9]"
9524,58,7,No,55.42,40,Salary,Laboratory,Male,Divorced,3,9.0,Mailed Check,Yes,115273.6,50.0,"(0.051, 95.9]"
9525,39,1,No,43.71,40,Salary,Laboratory,Male,Divorced,5,13.0,Direct Deposit,Yes,90916.8,54.0,"(0.051, 95.9]"
9526,57,17,No,46.34,40,Salary,Sales,Female,Married,1,6.0,Mailed Check,Yes,96387.2,14.0,"(0.051, 95.9]"
9527,43,20,No,64.42,40,Salary,Research,Female,Single,1,8.0,Mailed Check,Yes,133993.6,26.0,"(0.051, 95.9]"
9528,37,6,No,39.51,40,Salary,Marketing,Male,Married,5,9.0,Mailed Check,Yes,82280.8,42.0,"(0.051, 95.9]"
9529,32,10,No,27.88,40,Salary,Sales,Male,Single,3,15.0,Mailed Check,Yes,57990.4,52.0,"(0.051, 95.9]"
9530,44,5,No,33.56,40,Salary,Sales,Female,Divorced,5,17.0,Mailed Check,Yes,69804.8,31.0,"(0.051, 95.9]"
9531,44,6,Yes,91.13,40,Salary,Sales,Male,Married,7,15.0,Direct Deposit,Yes,289550.4,6.0,"(0.051, 95.9]"
9532,28,1,Yes,24.3,40,Salary,Information Technology,Male,Married,2,21.0,Direct Deposit,Yes,50544.0,36.0,"(0.051, 95.9]"
9533,60,11,No,74.22,40,Salary,Research,Female,Married,9,18.0,Mailed Check,Yes,154377.6,30.0,"(0.051, 95.9]"
9534,47,14,Yes,38.38,40,Salary,Research,Male,Single,3,25.0,Direct Deposit,Yes,79830.4,43.0,"(0.051, 95.9]"
9535,35,1,Yes,26.03,40,Salary,Manufacturing,Female,Divorced,2,22.0,Mailed Check,Yes,54142.4,43.0,"(0.051, 95.9]"
9536,56,5,No,81.73,40,Salary,Laboratory,Female,Married,7,5.0,Mailed Check,Yes,169998.4,83.0,"(0.051, 95.9]"
9537,42,1,No,48.98,40,Salary,Sales,Female,Divorced,4,15.0,Mailed Check,Yes,102878.4,52.0,"(0.051, 95.9]"
9538,56,5,No,57.61,40,Salary,Information Technology,Female,Divorced,4,25.0,Mailed Check,Yes,133828.8,50.0,"(0.051, 95.9]"
9539,38,1,Yes,25.95,40,Salary,Sales,Female,Divorced,5,20.0,Direct Deposit,Yes,53976.0,97.0,"(95.9, 190.8]"
9540,39,3,No,72.54,40,Salary,Sales,Male,Divorced,8,11.0,Direct Deposit,Yes,150883.2,51.0,"(0.051, 95.9]"
9541,31,1,No,23.56,40,Salary,Marketing,Female,Single,3,15.0,Mailed Check,Yes,49004.8,50.0,"(0.051, 95.9]"
9542,59,10,Yes,58.73,40,Salary,Laboratory,Male,Single,2,15.0,Mailed Check,Yes,122158.4,75.0,"(0.051, 95.9]"
9543,25,3,No,21.56,40,Salary,Research,Female,Married,2,6.0,Mailed Check,Yes,3844.8,33.0,"(0.051, 95.9]"
9544,29,1,Yes,24.2,40,Salary,Human Resources,Male,Single,3,9.0,Direct Deposit,Yes,50336.0,68.0,"(0.051, 95.9]"
9545,31,5,Yes,25.55,40,Salary,Manufacturing,Male,Divorced,2,14.0,Mailed Check,Yes,53144.0,60.0,"(0.051, 95.9]"
9546,21,1,Yes,21.51,40,Salary,Marketing,Male,Married,3,23.0,Mailed Check,Yes,44740.8,94.0,"(0.051, 95.9]"
9547,59,9,Yes,44.83,40,Salary,Manufacturing,Male,Married,1,5.0,Mailed Check,Yes,93246.4,46.0,"(0.051, 95.9]"
9548,49,18,No,56.67,40,Salary,Healthcare,Male,Divorced,7,6.0,Mailed Check,Yes,117873.6,29.0,"(0.051, 95.9]"
9549,40,2,Yes,28.35,40,Salary,Information Technology,Male,Divorced,4,5.0,Mailed Check,Yes,58968.0,88.0,"(0.051, 95.9]"
9550,42,9,No,72.32,40,Salary,Research,Male,Married,6,15.0,Mailed Check,Yes,150425.6,28.0,"(0.051, 95.9]"
9551,54,7,Yes,71.1,40,Salary,Human Resources,Female,Single,3,21.0,Direct Deposit,Yes,147888.0,22.0,"(0.051, 95.9]"
9552,46,19,Yes,34.01,40,Salary,Human Resources,Male,Single,2,22.0,Mailed Check,Yes,70740.8,42.0,"(0.051, 95.9]"
9553,44,16,Yes,93.62,40,Salary,Marketing,Female,Married,9,18.0,Direct Deposit,Yes,334729.6,67.0,"(0.051, 95.9]"
9554,54,20,Yes,81.83,40,Salary,Research,Female,Married,7,17.0,Mailed Check,Yes,170206.4,32.0,"(0.051, 95.9]"
9555,48,5,No,71.31,40,Salary,Research,Male,Single,6,22.0,Mailed Check,Yes,148324.8,42.0,"(0.051, 95.9]"
9556,38,4,Yes,28.17,40,Salary,Manufacturing,Female,Divorced,1,24.0,Mailed Check,Yes,37793.6,71.0,"(0.051, 95.9]"
9557,31,9,Yes,28.74,40,Salary,Manufacturing,Male,Married,2,10.0,Mailed Check,Yes,38979.2,27.0,"(0.051, 95.9]"
9558,54,13,Yes,34.44,40,Salary,Sales,Male,Divorced,6,13.0,Mailed Check,Yes,71635.2,90.0,"(0.051, 95.9]"
9559,41,3,Yes,63.12,40,Salary,Sales,Male,Single,8,12.0,Mailed Check,Yes,131289.6,71.0,"(0.051, 95.9]"
9560,41,8,Yes,88.45,40,Salary,Marketing,Female,Single,5,15.0,Mailed Check,Yes,283976.0,4.0,"(0.051, 95.9]"
9561,37,3,Yes,92.59,40,Salary,Manufacturing,Female,Single,3,15.0,Mailed Check,Yes,332587.2,71.0,"(0.051, 95.9]"
9562,39,3,Yes,40.25,40,Salary,Healthcare,Male,Divorced,3,14.0,Mailed Check,Yes,83720.0,80.0,"(0.051, 95.9]"
9563,34,3,Yes,26.63,40,Salary,Sales,Female,Single,2,15.0,Mailed Check,Yes,55390.4,4.0,"(0.051, 95.9]"
9564,52,18,Yes,31.64,40,Salary,Laboratory,Male,Single,6,15.0,Direct Deposit,Yes,65811.2,35.0,"(0.051, 95.9]"
9565,33,3,No,23.94,40,Salary,Sales,Female,Divorced,6,24.0,Mailed Check,Yes,49795.2,30.0,"(0.051, 95.9]"
9566,51,7,No,79.21,40,Salary,Sales,Female,Married,4,13.0,Mailed Check,Yes,164756.8,37.0,"(0.051, 95.9]"
9567,37,8,No,95.58,40,Salary,Sales,Male,Married,1,15.0,Mailed Check,Yes,338806.4,22.0,"(0.051, 95.9]"
9568,37,8,Yes,65.9,40,Salary,Sales,Female,Single,2,17.0,Mailed Check,Yes,137072.0,86.0,"(0.051, 95.9]"
9569,52,12,No,33.63,40,Salary,Laboratory,Female,Divorced,6,15.0,Mailed Check,Yes,69950.4,13.0,"(0.051, 95.9]"
9570,40,4,Yes,39.39,40,Salary,Marketing,Female,Married,4,13.0,Mailed Check,Yes,83331.2,42.0,"(0.051, 95.9]"
9571,55,15,No,33.89,40,Salary,Human Resources,Female,Divorced,4,24.0,Mailed Check,Yes,70491.2,42.0,"(0.051, 95.9]"
9572,51,16,Yes,91.24,40,Salary,Research,Male,Divorced,3,12.0,Mailed Check,Yes,289779.2,94.0,"(0.051, 95.9]"
9573,45,5,No,44.81,40,Salary,Marketing,Male,Married,4,15.0,Direct Deposit,Yes,93204.8,16.0,"(0.051, 95.9]"
9574,54,10,No,67.54,40,Salary,Research,Female,Single,3,11.0,Mailed Check,Yes,140483.2,42.0,"(0.051, 95.9]"
9575,56,12,No,50.72,40,Salary,Manufacturing,Female,Divorced,4,19.0,Direct Deposit,Yes,105497.6,15.0,"(0.051, 95.9]"
9576,45,5,No,52.11,40,Salary,Research,Male,Divorced,8,15.0,Mailed Check,Yes,108388.8,27.0,"(0.051, 95.9]"
9577,42,2,No,97.71,40,Salary,Research,Female,Divorced,5,10.0,Direct Deposit,Yes,203236.8,45.0,"(0.051, 95.9]"
9578,37,3,Yes,59.12,40,Salary,Sales,Female,Married,4,23.0,Mailed Check,Yes,122969.6,72.0,"(0.051, 95.9]"
9579,61,12,No,63.47,40,Salary,Information Technology,Male,Divorced,2,11.0,Direct Deposit,Yes,132017.6,5.0,"(0.051, 95.9]"
9580,34,3,No,26.92,40,Salary,Marketing,Female,Divorced,2,6.0,Mailed Check,Yes,55993.6,71.0,"(0.051, 95.9]"
9581,40,3,No,69.74,40,Salary,Laboratory,Female,Divorced,4,7.0,Mailed Check,Yes,145059.2,33.0,"(0.051, 95.9]"
9582,43,8,Yes,63.53,40,Salary,Research,Female,Married,4,9.0,Mailed Check,Yes,132142.4,39.0,"(0.051, 95.9]"
9583,44,5,No,41.94,40,Salary,Marketing,Female,Single,8,6.0,Mailed Check,Yes,87235.2,35.0,"(0.051, 95.9]"
9584,42,7,Yes,34.86,40,Salary,Marketing,Female,Single,1,18.0,Direct Deposit,Yes,72508.8,32.0,"(0.051, 95.9]"
9585,36,4,No,71.9,40,Salary,Research,Male,Single,4,17.0,Mailed Check,Yes,149552.0,55.0,"(0.051, 95.9]"
9586,36,10,Yes,31.08,40,Salary,Information Technology,Female,Divorced,4,5.0,Mailed Check,Yes,64646.4,68.0,"(0.051, 95.9]"
9587,29,3,Yes,23.11,40,Salary,Human Resources,Male,Divorced,1,5.0,Mailed Check,Yes,48068.8,94.0,"(0.051, 95.9]"
9588,58,19,No,55.41,40,Salary,Sales,Female,Single,6,24.0,Mailed Check,Yes,115252.8,35.0,"(0.051, 95.9]"
9589,52,6,No,32.39,40,Salary,Marketing,Male,Married,8,23.0,Mailed Check,Yes,67319.4,34.0,"(0.051, 95.9]"
9590,37,2,No,87.01,40,Salary,Marketing,Male,Married,3,24.0,Direct Deposit,Yes,280980.8,41.0,"(0.051, 95.9]"
9591,47,20,Yes,41.89,40,Salary,Manufacturing,Male,Married,5,15.0,Mailed Check,Yes,87131.2,89.0,"(0.051, 95.9]"
9592,37,7,No,61.04,40,Salary,Manufacturing,Female,Single,6,21.0,Mailed Check,Yes,126963.2,61.0,"(0.051, 95.9]"
9593,59,16,No,56.09,40,Salary,Healthcare,Female,Divorced,3,6.0,Mailed Check,Yes,116667.2,14.0,"(0.051, 95.9]"
9594,40,7,No,88.48,40,Salary,Research,Male,Single,9,17.0,Mailed Check,Yes,284038.4,42.0,"(0.051, 95.9]"
9595,48,17,No,32.08,40,Salary,Information Technology,Female,Married,4,25.0,Mailed Check,Yes,66726.4,22.0,"(0.051, 95.9]"
9596,46,19,No,71.22,40,Salary,Laboratory,Female,Married,8,9.0,Mailed Check,Yes,148137.6,15.0,"(0.051, 95.9]"
9597,37,7,Yes,27.07,40,Salary,Laboratory,Female,Married,6,10.0,Mailed Check,Yes,56305.6,72.0,"(0.051, 95.9]"
9598,55,9,Yes,78.25,40,Salary,Sales,Male,Single,7,14.0,Mailed Check,Yes,162760.0,86.0,"(0.051, 95.9]"
9599,53,15,No,32.77,40,Salary,Human Resources,Female,Single,7,21.0,Mailed Check,Yes,68161.6,42.0,"(0.051, 95.9]"
9600,42,10,No,69.04,40,Salary,Human Resources,Female,Divorced,4,18.0,Mailed Check,Yes,143603.2,30.0,"(0.051, 95.9]"
9601,53,14,No,84.28,40,Salary,Information Technology,Male,Divorced,5,6.0,Mailed Check,Yes,175094.4,40.0,"(0.051, 95.9]"
9602,54,20,Yes,81.72,40,Salary,Research,Female,Single,2,9.0,Mailed Check,Yes,169977.6,40.0,"(0.051, 95.9]"
9603,38,6,No,33.24,40,Salary,Laboratory,Female,Married,5,13.0,Direct Deposit,Yes,69139.2,55.0,"(0.051, 95.9]"
9604,33,1,Yes,29.55,40,Salary,Research,Female,Divorced,4,9.0,Mailed Check,Yes,61464.0,92.0,"(0.051, 95.9]"
9605,41,1,No,58.61,40,Salary,Marketing,Female,Married,6,21.0,Mailed Check,Yes,123308.8,93.0,"(0.051, 95.9]"
9606,50,13,Yes,48.56,40,Salary,Laboratory,Male,Married,7,9.0,Mailed Check,Yes,101004.8,6.0,"(0.051, 95.9]"
9607,60,18,Yes,71.22,40,Salary,Laboratory,Prefer Not to Answer,Married,9,10.0,Mailed Check,Yes,148137.6,74.0,"(0.051, 95.9]"
9608,48,14,No,79.99,40,Salary,Sales,Male,Married,2,11.0,Mailed Check,Yes,166379.2,26.0,"(0.051, 95.9]"
9609,44,7,No,68.33,40,Salary,Manufacturing,Female,Single,5,9.0,Direct Deposit,Yes,142126.4,2.0,"(0.051, 95.9]"
9610,30,2,Yes,25.47,40,Salary,Information Technology,Female,Divorced,2,15.0,Mailed Check,Yes,52977.6,42.0,"(0.051, 95.9]"
9611,42,4,Yes,37.58,40,Salary,Sales,Male,Divorced,7,24.0,Mailed Check,Yes,78166.4,59.0,"(0.051, 95.9]"
9612,50,11,No,52.68,40,Salary,Laboratory,Male,Single,8,15.0,Mailed Check,Yes,109574.4,90.0,"(0.051, 95.9]"
9613,48,17,No,56.93,40,Salary,Healthcare,Female,Married,6,6.0,Direct Deposit,Yes,128414.4,42.0,"(0.051, 95.9]"
9614,56,14,Yes,46.59,40,Salary,Sales,Female,Married,7,17.0,Mailed Check,Yes,96907.2,66.0,"(0.051, 95.9]"
9615,57,18,No,88.6,40,Salary,Marketing,Male,Single,6,8.0,Direct Deposit,Yes,284288.0,48.0,"(0.051, 95.9]"
9616,61,17,Yes,33.26,40,Salary,Research,Male,Single,4,15.0,Direct Deposit,Yes,40060.8,39.0,"(0.051, 95.9]"
9617,54,15,No,80.77,40,Salary,Marketing,Female,Divorced,3,15.0,Direct Deposit,Yes,168001.6,90.0,"(0.051, 95.9]"
9618,31,4,No,24.59,40,Salary,Research,Female,Married,3,5.0,Direct Deposit,Yes,51147.2,66.0,"(0.051, 95.9]"
9619,38,4,No,51.51,40,Salary,Human Resources,Male,Married,2,5.0,Mailed Check,Yes,107140.8,90.0,"(0.051, 95.9]"
9620,44,13,No,72.11,40,Salary,Manufacturing,Female,Single,1,11.0,Mailed Check,Yes,149988.8,78.0,"(0.051, 95.9]"
9621,41,8,No,80.56,40,Salary,Sales,Male,Single,5,15.0,Mailed Check,Yes,167564.8,40.0,"(0.051, 95.9]"
9622,24,1,No,21.74,40,Salary,Human Resources,Male,Single,2,19.0,Mailed Check,Yes,45233.2,80.0,"(0.051, 95.9]"
9623,37,2,No,37.05,40,Salary,Information Technology,Male,Divorced,2,19.0,Mailed Check,Yes,77064.0,57.0,"(0.051, 95.9]"
9624,58,10,No,32.57,40,Salary,Information Technology,Female,Divorced,9,24.0,Mailed Check,Yes,67745.6,5.0,"(0.051, 95.9]"
9625,58,10,Yes,46.94,40,Salary,Information Technology,Female,Divorced,9,11.0,Mailed Check,Yes,97635.2,62.0,"(0.051, 95.9]"
9626,31,2,Yes,25.62,40,Salary,Sales,Male,Single,2,15.0,Mailed Check,Yes,53289.6,29.0,"(0.051, 95.9]"
9627,50,5,No,85.4,40,Salary,Research,Female,Single,2,24.0,Mailed Check,Yes,177632.0,40.0,"(0.051, 95.9]"
9628,52,13,Yes,44.77,40,Salary,Sales,Male,Married,7,12.0,Mailed Check,Yes,93121.6,90.0,"(0.051, 95.9]"
9629,37,10,No,32.05,40,Salary,Sales,Male,Single,2,16.0,Mailed Check,Yes,66664.0,42.0,"(0.051, 95.9]"
9630,36,1,No,30.55,40,Salary,Research,Female,Married,1,24.0,Direct Deposit,Yes,63544.0,94.0,"(0.051, 95.9]"
9631,22,1,Yes,20.21,40,Salary,Research,Female,Single,1,5.0,Mailed Check,Yes,42036.8,21.0,"(0.051, 95.9]"
9632,37,1,No,31.74,40,Salary,Marketing,Male,Divorced,1,24.0,Mailed Check,Yes,65968.4,94.0,"(0.051, 95.9]"
9633,53,14,Yes,69.73,40,Salary,Laboratory,Female,Married,4,8.0,Mailed Check,Yes,145038.4,28.0,"(0.051, 95.9]"
9634,40,2,Yes,76.54,40,Salary,Research,Female,Married,1,18.0,Direct Deposit,Yes,159203.2,25.0,"(0.051, 95.9]"
9635,59,14,Yes,86.42,40,Salary,Human Resources,Female,Married,2,10.0,Direct Deposit,Yes,179753.6,42.0,"(0.051, 95.9]"
9636,43,6,No,81.38,40,Salary,Research,Female,Divorced,9,22.0,Mailed Check,Yes,169270.4,26.0,"(0.051, 95.9]"
9637,50,20,No,50.82,40,Salary,Sales,Male,Single,4,14.0,Mailed Check,Yes,105705.6,44.0,"(0.051, 95.9]"
9638,59,10,No,50.82,40,Salary,Manufacturing,Female,Divorced,9,12.0,Direct Deposit,Yes,105705.6,8.0,"(0.051, 95.9]"
9639,60,14,Yes,70.08,40,Salary,Sales,Female,Single,3,24.0,Mailed Check,Yes,145766.4,24.0,"(0.051, 95.9]"
9640,22,1,Yes,20.49,40,Salary,Manufacturing,Male,Single,2,18.0,Direct Deposit,Yes,42633.2,2.0,"(0.051, 95.9]"
9641,51,10,Yes,52.63,40,Salary,Human Resources,Male,Single,6,20.0,Mailed Check,Yes,109470.4,69.0,"(0.051, 95.9]"
9642,44,8,No,35.64,40,Salary,Laboratory,Female,Single,8,15.0,Mailed Check,Yes,74131.2,2.0,"(0.051, 95.9]"
9643,25,3,No,17.22,40,Salary,Human Resources,Female,Single,3,9.0,Mailed Check,Yes,3581.6,12.0,"(0.051, 95.9]"
9644,29,2,Yes,25.43,40,Salary,Human Resources,Male,Divorced,2,16.0,Mailed Check,Yes,52894.4,39.0,"(0.051, 95.9]"
9645,41,2,No,73.76,40,Salary,Healthcare,Prefer Not to Answer,Divorced,1,23.0,Mailed Check,Yes,153420.8,88.0,"(0.051, 95.9]"
9646,52,16,Yes,95.37,40,Salary,Sales,Female,Divorced,1,24.0,Mailed Check,Yes,338369.6,89.0,"(0.051, 95.9]"
9647,47,14,No,55.03,40,Salary,Marketing,Female,Married,8,22.0,Mailed Check,Yes,114462.4,12.0,"(0.051, 95.9]"
9648,30,9,No,26.88,40,Salary,Research,Male,Married,2,20.0,Direct Deposit,Yes,55910.4,42.0,"(0.051, 95.9]"
9649,39,7,No,61.61,40,Salary,Healthcare,Male,Divorced,4,15.0,Mailed Check,Yes,128148.8,78.0,"(0.051, 95.9]"
9650,34,7,Yes,26.05,40,Salary,Research,Male,Single,5,16.0,Direct Deposit,Yes,54284.0,34.0,"(0.051, 95.9]"
9651,53,7,No,82.91,40,Salary,Research,Female,Married,3,21.0,Mailed Check,Yes,172452.8,33.0,"(0.051, 95.9]"
9652,47,16,No,33.63,40,Salary,Research,Male,Married,1,22.0,Mailed Check,Yes,40830.4,57.0,"(0.051, 95.9]"
9653,53,20,Yes,91.66,40,Salary,Sales,Female,Divorced,4,11.0,Mailed Check,Yes,330652.8,50.0,"(0.051, 95.9]"
9654,33,1,No,25.09,40,Salary,Human Resources,Female,Single,6,15.0,Mailed Check,Yes,52287.2,99.0,"(95.9, 190.8]"
9655,37,4,No,26.95,40,Salary,Information Technology,Female,Single,6,16.0,Mailed Check,Yes,56056.0,35.0,"(0.051, 95.9]"
9656,55,13,Yes,94.66,40,Salary,Research,Female,Divorced,7,22.0,Direct Deposit,Yes,336892.8,42.0,"(0.051, 95.9]"
9657,39,4,No,66.2,40,Salary,Research,Female,Married,5,15.0,Mailed Check,Yes,137696.0,78.0,"(0.051, 95.9]"
9658,26,3,Yes,22.43,40,Salary,Manufacturing,Male,Married,3,18.0,Mailed Check,Yes,46654.4,42.0,"(0.051, 95.9]"
9659,21,1,Yes,22.26,40,Salary,Manufacturing,Male,Married,3,17.0,Mailed Check,Yes,46300.8,42.0,"(0.051, 95.9]"
9660,46,10,Yes,33.06,40,Salary,Research,Male,Single,5,19.0,Mailed Check,Yes,68764.8,32.0,"(0.051, 95.9]"
9661,25,3,Yes,21.39,40,Salary,Healthcare,Female,Married,2,6.0,Mailed Check,Yes,44491.2,15.0,"(0.051, 95.9]"
9662,27,4,Yes,17.99,40,Salary,Information Technology,Male,Single,2,15.0,Mailed Check,Yes,37433.2,46.0,"(0.051, 95.9]"
9663,39,10,Yes,90.97,40,Salary,Marketing,Male,Divorced,3,5.0,Mailed Check,Yes,289217.6,66.0,"(0.051, 95.9]"
9664,29,4,No,24.54,40,Salary,Sales,Female,Single,2,10.0,Mailed Check,Yes,51043.2,75.0,"(0.051, 95.9]"
9665,40,10,No,50.56,40,Salary,Healthcare,Male,Single,9,14.0,Direct Deposit,Yes,105164.8,86.0,"(0.051, 95.9]"
9666,54,9,Yes,90.7,40,Salary,Sales,Prefer Not to Answer,Married,1,15.0,Direct Deposit,Yes,288656.0,84.0,"(0.051, 95.9]"
9667,23,1,Yes,22.62,40,Salary,Healthcare,Female,Married,1,11.0,Direct Deposit,Yes,47049.6,42.0,"(0.051, 95.9]"
9668,48,11,Yes,52.55,40,Salary,Information Technology,Female,Single,7,5.0,Mailed Check,Yes,109304.0,68.0,"(0.051, 95.9]"
9669,45,15,Yes,59.02,40,Salary,Sales,Female,Divorced,5,11.0,Mailed Check,Yes,122761.6,28.0,"(0.051, 95.9]"
9670,45,17,No,78.26,40,Salary,Manufacturing,Female,Single,7,19.0,Mailed Check,Yes,162780.8,80.0,"(0.051, 95.9]"
9671,55,8,No,95.38,40,Salary,Laboratory,Female,Divorced,5,18.0,Mailed Check,Yes,338390.4,96.0,"(95.9, 190.8]"
9672,34,3,Yes,24.31,40,Salary,Manufacturing,Female,Single,4,6.0,Direct Deposit,Yes,50564.8,42.0,"(0.051, 95.9]"
9673,27,6,Yes,21.79,40,Salary,Laboratory,Male,Divorced,3,22.0,Mailed Check,Yes,45323.2,13.0,"(0.051, 95.9]"
9674,30,4,Yes,28.01,40,Salary,Manufacturing,Male,Divorced,1,15.0,Direct Deposit,Yes,37460.8,56.0,"(0.051, 95.9]"
9675,60,16,Yes,74.27,40,Salary,Marketing,Male,Single,6,22.0,Mailed Check,Yes,154481.6,34.0,"(0.051, 95.9]"
9676,43,15,No,39.83,40,Salary,Healthcare,Male,Married,4,10.0,Direct Deposit,Yes,82846.4,97.0,"(95.9, 190.8]"
9677,46,14,Yes,45.93,40,Salary,Research,Male,Single,9,15.0,Mailed Check,Yes,95534.4,97.0,"(95.9, 190.8]"
